1000721724	Lucy	Bird	6949 Bourne St	 	Lye and Stourbridge North Ward	West Midlands	DY5 2QP	01552 709248	Lucy.Bird@academic.ac.uk	10000754	Blackpool and The Fylde College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000545286	Graham	Bloodworth	148 Rembrandt St	 	Warlingham	Surrey	CR6 9SW	01677 684257	Graham.Bloodworth@academic.ac.uk	10000754	Blackpool and The Fylde College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000299062	Mark	Booth	2200 Nelson St #58	 	Newport	Isle of Wight	PO30 5AL	01217 342071	Mark.Booth@academic.ac.uk	10000754	Blackpool and The Fylde College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000917851	Martin	Bowman	61 Rossett St	 	Chichester	West Sussex	PO19 1RH	01473 229124	Martin.Bowman@academic.ac.uk	10000754	Blackpool and The Fylde College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000442455	Stephen	Boxell	41 Canning St	 	Steornabhagh a Deas Ward	Western Isles	HS1 2PZ	01230 623547	Stephen.Boxell@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000196476	Mark	Bradford	8289 Cadogan St	 	South Ward	North Eart Lincolnshire	DN33 1AU	01781 827317	Mark.Bradford@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000913748	Ian	Branton	211 Hobart St	 	Newquay	Cornwall	TR7 1LS	01866 248660	Ian.Branton@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000433342	Diane	Brooks	114 Falkland St #8845	 	Brimpton	Berkshire	RG7 4RF	01541 802635	Diane.Brooks@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000652631	Patricia	Brothers	1 Birkett St	 	Shard End Ward	West Midlands	B33 0NH	01857 864722	Patricia.Brothers@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000534240	Gordon	Brown	5147 Blackstone St	 	Letchworth South West Ward	Hertfordshire	SG6 3LE	01243 678286	Gordon.Brown@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000863601	Richard	Bryant	7 Shenstone St	 	Longhill Ward	Yorkshire, East (North Humbers	HU8 9PZ	01400 269033	Richard.Bryant@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000315532	Gail	Buckler	129 Alexander Pope St	 	Franche Ward	Hereford and Worcester	DY11 9BW	01702 725589	Gail.Buckler@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000867915	Alister	Cairns	2 Birchfield Rd	 	Whittington	Shropshire	SY11 4PH	01462 648669	Alister.Cairns@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000467830	Melissa	Campbell	7523 Kempton Rd	 	Cockerton West Ward	Darlington	DL3 0JF	01235 647932	Melissa.Campbell@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000138894	Amanda	Carmichael	6305 Elstow St	 	Castle Ward	West Sussex	BN12 6PR	01662 114247	Amanda.Carmichael@academic.ac.uk	10000878	Bridgwater & Taunton College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000985755	Peter	Carpenter	218 Greenbank Drive	 	Devizes	Wiltshire	SN10 3DU	01407 866759	Peter.Carpenter@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000718558	William	Carroll	8921 Forge St	 	Colnbrook with Poyle	Buckinghamshire	SL3 0PY	01822 563044	William.Carroll@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000259294	Mark	Christison	3060 St Ambrose Grove #261	 	Aldridge Central and South War	West Midlands	WS9 8UR	01327 770774	Mark.Christison@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000497316	Neil	Clarke	8388 Bessemer St #5	 	East Putney Ward	Greater London	SW15 2RP	01483 418969	Neil.Clarke@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000386558	Mp	Clay	87 Pownall Sq	 	Sawston	Cambridgeshire	CB22 3BB	01709 854691	Mp.Clay@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000511545	Stephen	Coles	39 Wye St	 	Wakefield North Ward	West Yorkshire	WF1 1DR	01609 882184	Stephen.Coles@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000842165	Charles	Collins	2732 Bostock St #1	 	St. Enoder	Cornwall	TR9 6NJ	01693 310794	Charles.Collins@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000155050	Roger	Cooke	5562 Fairfield St #847	 	Ryde	Isle of Wight	PO33 1HH	01891 702579	Roger.Cooke@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000283211	Jane	Cowan	37 Meadow St	 	Laindon Park Ward	Essex	SS15 6LE	01850 347846	Jane.Cowan@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000862062	Sarah	Coyle	3 Nevison St	 	Lymington and Pennington	Hampshire	SO41 1DL	01420 307327	Sarah.Coyle@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000333136	Amanda	Croft	5662 William Moult St	 	Aylesbury	Buckinghamshire	HP21 8PP	01567 296442	Amanda.Croft@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000522848	Nigel	Crowder	3 North View #35	 	Burmantofts and Richmond Hill 	West Yorkshire	LS9 7JH	01607 269930	Nigel.Crowder@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000171158	Susan	Cully	135 Opie St	 	Howard Town Ward	Derbyshire	SK13 8BB	01386 981141	Susan.Cully@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000383825	Gregory	Dalton	1 Askew St	 	Farnham	Surrey	GU9 9AS	01260 641258	Gregory.Dalton@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000674499	Peter	Davison	4 Burnall St	 	Beeston West Ward	Nottinghamshire	NG9 1AE	01543 198690	Peter.Davison@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000666704	Alan	Dean	95 Denton St	 	Wollaton West Ward	Nottinghamshire	NG8 2NB	01355 500797	Alan.Dean@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000899857	Patricia	Dow	5 Chadwick St #7	 	Llangeler Community	Ceredigion	SA44 5HF	01252 621329	Patricia.Dow@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000367364	Debra	Earnshaw	67 Micawber St	 	Brockley Ward	Greater London	SE14 6RQ	01712 135466	Debra.Earnshaw@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000682413	Steven	Edge	43 Williamson St #7995	 	Meads Ward	East Sussex	BN20 7HB	01469 300335	Steven.Edge@academic.ac.uk	10005687	Scarborough Sixth Form College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000766472	Paul	Ellison	5 Howe St	 	Broxburn, Uphall and Winchburg	West Lothian	EH52 6NF	01428 343825	Paul.Ellison@academic.ac.uk	10002929	Havant and South Downs College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000727582	Luke	Fallon	7 Cheapside #9	 	St. Ive	Cornwall	PL14 5PA	01770 129032	Luke.Fallon@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000588304	Hazel	Fleming	85 Bridgewater St	 	Shard End Ward	West Midlands	B34 7BP	01689 253476	Hazel.Fleming@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000305394	Elizabeth	Foster	763 Parkfield Rd	 	Norton Canes	Staffordshire	WS11 9RH	01823 383806	Elizabeth.Foster@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000998486	Kamma	Foulkes	662 Grove Park	 	Bulwell Ward	Nottinghamshire	NG6 8RG	01835 634521	Kamma.Foulkes@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000460643	Christopher	Fowler	5410 Lawton St	 	Treorchy Community	Rhondda Cynon Taff	CF42 6PL	01383 647035	Christopher.Fowler@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000359416	Ronnette	Francis	3 August Rd	 	Maybury and Sheerwater Ward	Surrey	GU21 5QL	01670 813697	Ronnette.Francis@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000148107	Colette	Franklin	476 Starkie St	 	Westgate Ward	Gloucestershire	GL1 1QW	01472 324699	Colette.Franklin@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000527740	Carol	Freeman	6448 Tillard St	 	Conisbrough and Denaby Ward	South Yorkshire	DN12 4JF	01412 528394	Carol.Freeman@academic.ac.uk	10002929	Havant and South Downs College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000847623	Craig	Frost	3055 Creswick St	 	Newbold and Brownsover Ward	Warwickshire	CV21 1LN	01670 234959	Craig.Frost@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000960930	Jon	Galloway	7 Jolliffe St	 	Middlewich	Cheshire	CW10 9GB	01947 566661	Jon.Galloway@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000153818	Jennifer	Goddard	1175 Greig St	 	St. Marys Ward	Greater Manchester	M25 0ZN	01532 497454	Jennifer.Goddard@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000478190	Ian	Good	636 Portland Place	 	Gresham Ward	Middlesbrough	TS1 4RG	01743 977277	Ian.Good@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000472265	Andrew	Goodwin	41 Benedict St	 	Aldborough Ward	Greater London	IG2 7QG	01599 245408	Andrew.Goodwin@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000325347	Jodie	Gratton	62 Margaret St	 	Royal Hospital Ward	Greater London	SW3 4ND	01345 400452	Jodie.Gratton@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000880229	Diane	Grayson	5152 Sophia St	 	Woodstock Ward	South Gloucestershire	BS15 8DS	01655 519837	Diane.Grayson@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000791056	Jenny	Green	1 Back Canning St	 	Dunblane and Bridge of Allan W	Stirling	FK9 4LD	01837 530939	Jenny.Green@academic.ac.uk	10002929	Havant and South Downs College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000877284	Nicola	Green	9 Gradwell St	 	Kempshott Ward	Hampshire	RG22 5HA	01262 808399	Nicola.Green@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000449255	Nick	Grey	9205 Upper Hill St	 	City and Hunslet Ward	West Yorkshire	LS1 5QE	01350 332706	Nick.Grey@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000871378	Kate	Groves	9 Horatio St	 	Ruckinge	Kent	TN26 2PN	01686 306597	Kate.Groves@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000168123	Mark	Hamilton	61 Miriam St	 	Abbey Road Ward	Greater London	NW8 9BD	01537 356648	Mark.Hamilton@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000760524	Rosemary	Hancock	67 Pulford St	 	Prittlewell Ward	Essex	SS2 6NL	01388 416867	Rosemary.Hancock@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000535151	Kate	Harman	821 Pembroke Place	 	Kirkby Stephen	Cumbria	CA17 4RZ	01589 654152	Kate.Harman@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000952741	Wendy	Harris	3 Alder St	 	Eaton Park Ward	Stoke-on-Trent	ST2 9AW	01780 704167	Wendy.Harris@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000718183	Steven	Hay	80 Morecambe St	 	Bishop Auckland	County Durham	DL14 6NG	01355 192668	Steven.Hay@academic.ac.uk	10002929	Havant and South Downs College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000411972	Phyllis	Heath	7866 Renshaw St #283	 	Falmouth	Cornwall	TR11 4QQ	01823 526645	Phyllis.Heath@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000485203	Stephanie	Hill	658 Lake St	 	Malmesbury	Wiltshire	SN16 0XZ	01777 469402	Stephanie.Hill@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000141624	Jennifer	Hill	5382 Redfern St	 	West End Ward	Greater London	W1J 0QH	01961 642757	Jennifer.Hill@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000406503	Charlotte	Hobbs	45 Bidder St #38	 	Town Ward	Greater London	EN1 3HT	01367 136951	Charlotte.Hobbs@academic.ac.uk	10002929	Havant and South Downs College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000125449	Elizabeth	Hodgson	6766 Britton St #379	 	Crompton Ward	Greater Manchester	BL1 3EX	01912 749219	Elizabeth.Hodgson@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000966484	Allison	Holder	7 Lear Rd	 	Stroud	Hampshire	GU32 3PQ	01779 720349	Allison.Holder@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000667711	Steven	Holmes	2577 Toxteth St #5	 	Overton Ward	Lancashire	BB6 7UN	01527 579687	Steven.Holmes@academic.ac.uk	10002929	Havant and South Downs College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000479669	Joy	Hopkins	761 Cockerell St #1	 	Midway Ward	Derbyshire	DE11 0HE	01927 790069	Joy.Hopkins@academic.ac.uk	10002370	Exeter College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000756714	Derek	Horner	9 Cypress St	 	Washington East Ward	Tyne and Wear	NE38 9AQ	01753 784273	Derek.Horner@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000255128	Johanna	Hugo	6 Romilly St	 	Walkergate Ward	Tyne and Wear	NE6 4YH	01312 233253	Johanna.Hugo@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000581347	Gary	Hutchinson	51 St Anne St #12	 	Stratfield Mortimer	Berkshire	RG7 3RA	01241 273991	Gary.Hutchinson@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000649197	Christopher	Jarvis	823 Idris St	 	Selston	Nottinghamshire	NG16 5LG	01898 134749	Christopher.Jarvis@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000536481	Penelope	Jones	8764 Nickleby St #877	 	Govan Ward	Glasgow City	G51 1BQ	01478 110943	Penelope.Jones@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000435846	Maria	Kearney	5344 Bengel St #5	 	Millwall Ward	Greater London	E14 5DR	01402 733903	Maria.Kearney@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000213660	Mary	Kelly	8880 Great Howard St #7750	 	Sefton	Merseyside	L29 7WD	01358 446391	Mary.Kelly@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000834960	Kaleem	Khan	9 Oakleigh	 	Lancing	West Sussex	BN15 9BN	01448 211489	Kaleem.Khan@academic.ac.uk	10002370	Exeter College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000695228	Shakiel	Khan	83 Denbigh St Bootle	 	St. Gluvias	Cornwall	TR3 7AZ	01462 474800	Shakiel.Khan@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
1000413473	Zaibunisa	Khan	30 Aughton St	 	Hilton	Aberdeenshire	AB24 2RR	01240 600327	Zaibunisa.Khan@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Civil engineering	2020	May 2020	June 2020	None	None
1000240152	Susan	Kitchen	260 Saxon St	 	Brooklands Ward	Greater Manchester	M33 4BP	01537 525550	Susan.Kitchen@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Building services design	2020	May 2020	June 2020	None	None
1000674778	Kate	Knowles	3 Pyramid St	 	Eccleston Ward	Merseyside	WA10 3BW	01546 942059	Kate.Knowles@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Hazardous materials analysis and surveying.	2020	May 2020	June 2020	None	None
1000554108	Gary	Lever	37 Langham St #948	 	St. Georges Hill Ward	Surrey	KT13 0AZ	01704 508066	Gary.Lever@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Early years education and childcare	2020	May 2020	June 2020	None	None
1000670594	David	Lewis	94 Villars St	 	Launcells	Cornwall	EX23 9LG	01560 328739	David.Lewis@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Assisting teaching	2020	May 2020	June 2020	None	None
1000654871	Gaye	Lord	73 Hawkstone St	 	Renfrew South & Gallowhill War	Dunbartonshire	G52 4YG	01860 191930	Gaye.Lord@academic.ac.uk	10002370	Exeter College	Studying	Education & Childcare	Education	Supporting and mentoring students in further and higher education	2020	May 2020	June 2020	None	None
1000412260	Brett	Lovett	123 Sussex St	 	Astley Bridge Ward	Greater Manchester	BL1 6PY	01457 837447	Brett.Lovett@academic.ac.uk	10002370	Exeter College	Studying	Digital	Digital Production, Design and Development	Digital Production, Design and Development	2020	May 2020	June 2020	None	None
1000949786	John	Lynch	484 Barry St	 	Shiney Row Ward	County Durham	DH4 7RG	01931 620849	John.Lynch@academic.ac.uk	10002370	Exeter College	Studying	Construction	Design, Surveying and Planning	Surveying and design for construction and the built environment	2020	May 2020	June 2020	None	None
